DATE,Chapter,Adm2,PROVINCE,Adm3,Municipality,Adm4,BARANGAY,SITE,FAMILIES,INDIVIDUALS,FOOD_TOT,EmRelief_TOT,Shelter_TOT,Ration_2day,Ration_2week,Blankets,MosquitoNet,Jerry_10L,Jerry_20L,PlasticSleepingMat,HygieneKit,KitchenSet,CleaningKit,Tarpaulin,Tent,SRK,BottleWater_1L,Tracing,PSP,HotMeal,PairSlippers,LoafBread,UsedClothes,BathSoap,CGI,Shampoo_2dozen,CashForRelief,Jerry_collapsible,Donor_NOTE,DONOR,PNS_name
1/24/14,Palawan Chapter,1753,Palawan,175309,Coron,175309012,Malawig,,130,314,0,0,130,,,,,,,,,,,,,130,,,,,,,,,,,130,,Swiss RC,PNS,Swiss Red Cross
1/24/14,Palawan Chapter,1753,Palawan,175309,Coron,175309012,Malawig,,53,210,0,0,53,,,,,,,,,,,,,53,,,,,,,,,,,53,,Swiss RC,PNS,Swiss Red Cross
1/23/14,Palawan Chapter,1753,Palawan,175309,Coron,175309013,Marcilla,,49,237,0,0,49,,,,,,,,,,,,,49,,,,,,,,,,,49,,Swiss RC,PNS,Swiss Red Cross
1/22/14,Palawan Chapter,1753,Palawan,175309,Coron,175309024,Tagumpay,,109,878,0,0,109,,,,,,,,,,,,,109,,,,,,,,,,,109,,Swiss RC,PNS,Swiss Red Cross
1/21/14,Palawan Chapter,1753,Palawan,175309,Coron,175309001,Banuang Daan,,27,92,0,0,27,,,,,,,,,,,,,27,,,,,,,,,,,27,,Swiss RC,PNS,Swiss Red Cross
1/21/14,Palawan Chapter,1753,Palawan,175309,Coron,175309006,Cabugao,,60,315,0,0,60,,,,,,,,,,,,,60,,,,,,,,,,,60,,Swiss RC,PNS,Swiss Red Cross
1/20/14,Palawan Chapter,1753,Palawan,175309,Coron,175309011,Lajala,,70,306,0,0,70,,,,,,,,,,,,,70,,,,,,,,,,,70,,Swiss RC,PNS,Swiss Red Cross
1/18/14,Palawan Chapter,1753,Palawan,175307,Busuanga,175307007,New Busuanga,,46,230,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,46,,Swiss RC,PNS,Swiss Red Cross
1/18/14,Palawan Chapter,1753,Palawan,175307,Busuanga,175307012,Salvacion,,99,445,0,0,99,,,,,,,,,,,,,99,,,,,,,,,,,99,,Swiss RC,PNS,Swiss Red Cross
1/18/14,Palawan Chapter,1753,Palawan,175309,Coron,175309025,Tara,,160,800,0,0,160,,,,,,,,,,,,,160,,,,,,,,,,,160,,Swiss RC,PNS,Swiss Red Cross
1/18/14,Palawan Chapter,1753,Palawan,175322,Culion,175322009,MALAKING PATAG,,49,222,0,0,49,,,,,,,,,,,,,49,,,,,,,,,,,49,,Swiss RC,PNS,Swiss Red Cross
1/17/14,Palawan Chapter,1753,Palawan,175307,Busuanga,175307008,Old Busuanga,,19,71,0,0,19,,,,,,,,,,,,,19,,,,,,,,,,,19,,Swiss RC,PNS,Swiss Red Cross
1/17/14,Palawan Chapter,1753,Palawan,175307,Busuanga,175307014,San Rafael,,40,152,0,0,40,,,,,,,,,,,,,40,,,,,,,,,,,40,,Swiss RC,PNS,Swiss Red Cross
1/17/14,Palawan Chapter,1753,Palawan,175322,Culion,175322007,Libis,,17,85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,17,,Swiss RC,PNS,Swiss Red Cross
1/17/14,Palawan Chapter,1753,Palawan,175322,Culion,175322008,Luac,,104,469,0,0,104,,,,,,,,,,,,,104,,,,,,,,,,,104,,Swiss RC,PNS,Swiss Red Cross
1/17/14,Palawan Chapter,1753,Palawan,175322,Culion,175322008,Luac,,104,469,0,0,104,,,,,,,,,,,,,104,,,,,,,,,,,104,,Swiss RC,PNS,Swiss Red Cross
1/17/14,Palawan Chapter,1753,Palawan,175322,Culion,175322002,BALDAT,,13,62,0,0,13,,,,,,,,,,,,,13,,,,,,,,,,,13,,Swiss RC,PNS,Swiss Red Cross
1/17/14,Palawan Chapter,1753,Palawan,175322,Culion,175322007,Libis,,17,79,0,0,17,,,,,,,,,,,,,17,,,,,,,,,,,17,,Swiss RC,PNS,Swiss Red Cross
1/16/14,Palawan Chapter,1753,Palawan,175307,Busuanga,175307005,Concepcion,,80,400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,80,,Swiss RC,PNS,Swiss Red Cross
1/16/14,Palawan Chapter,1753,Palawan,175307,Busuanga,175307004,Cheey,,200,930,0,0,200,,,,,,,,,,,,,200,,,,,,,,,,,200,,Swiss RC,PNS,Swiss Red Cross
1/16/14,Palawan Chapter,1753,Palawan,175309,Coron,175309010,Guadalupe,,56,271,0,0,56,,,,,,,,,,,,,56,,,,,,,,,,,56,,Swiss RC,PNS,Swiss Red Cross
1/15/14,Palawan Chapter,1753,Palawan,175307,Busuanga,175307004,Cheey,,200,1000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,200,,Swiss RC,PNS,Swiss Red Cross
1/14/14,Palawan Chapter,1753,Palawan,175322,Culion,175322005,Galoc,,168,826,0,0,168,,,,,,,,,,,,,168,,,,,,,,,,,168,,Swiss RC,PNS,Swiss Red Cross
12/20/13,Palawan Chapter,1753,Palawan,175309,Coron,175309024,Tagumpay,,,,0,0,0,,,,,,,,,,,,,,,,441,,,,,,,,,,prc,PRC,
12/17/13,Palawan Chapter,1753,Palawan,175322,Culion,175322005,Galoc,,,,0,0,0,,,,,,,,,,,,,,,,294,,,,,,,,,,prc,PRC,
12/17/13,Palawan Chapter,1753,Palawan,175322,Culion,175322005,Galoc,,,,0,0,0,,,,,,,,,,,,,,,,192,,,,,,,,,,prc,PRC,
12/15/13,Palawan Chapter,1753,Palawan,175307,Busuanga,175307004,Cheey,,200,1000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,200,,prc,PRC,
12/14/13,Palawan Chapter,1753,Palawan,175309,Coron,175309013,Marcilla,Sitio Palasan,50,169,50,200,0,50,,,50,50,,,,50,,,,,,,,,,,50,,,,,,NHQ/local/ Kuwaiti RC/ AusAid,PRC,
12/14/13,Palawan Chapter,1753,Palawan,175322,Culion,175322005,Galoc,,168,840,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,168,,prc,PRC,
12/13/13,Palawan Chapter,1753,Palawan,175309,Coron,175309010,Guadalupe,Guadalupe,218,748,0,218,0,,,,,,,,,,,,,,218,,,,,,218,,,,,,local donations,PRC,
12/11/13,Palawan Chapter,1753,Palawan,175307,Busuanga,175307014,SAN RAFAEL,SAN RAFAEL ES,,,0,0,0,,,,,,,,,,,,,,,,22,,,,,,,,,,prc,PRC,
12/11/13,Palawan Chapter,1753,Palawan,175307,Busuanga,175307014,SAN RAFAEL,SAN RAFAEL ,,,0,0,0,,,,,,,,,,,,,,,,144,,,,,,,,,,prc,PRC,
12/5/13,Palawan Chapter,1753,Palawan,175309,CORON,175309025,TARA,TARA,383,1619,0,866,0,,,100,383,,,,,,,,,,,,,,,,383,,,,,,DIOCESE OF SAN PABLO/NHQ/AUSAID,PRC,
12/5/13,Palawan Chapter,1753,Palawan,175309,CORON,175309006,CABUgAO,CABUgAO,294,1470,0,588,0,,,,,294,,,,,,,,,,,,,,,294,,,,,,AUSAID/DIOCESE OF SAN PABLO,PRC,
12/3/13,Palawan Chapter,1753,Palawan,175309,CORON,175309001,BANUANg DAAN,BANUANg DAAN,79,395,0,237,0,,,,79,79,,79,,,,,,,,,,,,,,,,,,,AUSAID/NHQ/LOCAL,PRC,
12/3/13,Palawan Chapter,1753,Palawan,175309,CORON,175309006,CABUgAO,SITIO DELIAN,317,1386,0,317,0,,,,,,,,,,,,,,,,,,,,317,,,,,,DR.ABE/DIOCESE OF SAN PABLO/NHQ,PRC,
12/2/13,Palawan Chapter,1753,Palawan,175309,CORON,175309022,SAN JOSE,SAN JOSE PROPER,290,1101,290,0,0,290,,,,,,,,,,,,,,,,,,,,,,,,,LA UNION CHAPTER,PRC,
12/1/13,Palawan Chapter,1753,Palawan,175309,CORON,175309024,TAgUMPAY,BALISUNgAN,263,1072,263,263,0,263,,,263,,,,,,,,,,,,,,,,,,,,,,NHQ/AUSAID,PRC,
12/1/13,Palawan Chapter,1753,Palawan,175322,CULION,175322002,BALDAT,BALDAT EVACUATION CENTER,5,21,0,30,0,0,,5,5,,,5,,5,,,,,,,,,,,5,,,5,,,NHQ/AUSAIDITALIAN/CHAPTER/KUWAITI RCS,PRC,
12/1/13,Palawan Chapter,1753,Palawan,175322,CULION,175322011,TIZA,TIZA EVACUATION CENTER,4,13,0,24,0,0,,4,4,,,4,,4,,,,,,,,,,,4,,,4,,,NHQ/AUSAIDITALIAN/CHAPTER/KUWAITI RCS,PRC,
12/1/13,Palawan Chapter,1753,Palawan,175322,CULION,175322007,LIBIS,LIBIS EVACUATION CENTER,3,13,0,18,0,0,,3,3,,,3,,3,,,,,,,,,,,3,,,3,,,NHQ/AUSAIDITALIAN/CHAPTER/KUWAITI RCS,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309012,MALAWIG,MALAWIG,199,906,0,995,0,,,199,199,,,199,199,,,,,,,,,,,,199,,,,,,NHQ/AUSAID/CHAPTER,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309004,BUENAVISTA,BUENAVISTA,195,896,0,975,0,,,195,195,,,195,195,,,,,,,,,,,,195,,,,,,NHQ/AUSAID/CHAPTER,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309008,DECABOBO,DECABOBO,208,872,208,147,0,208,,,147,,,,,,,,,,,,,,,,,,,,,,prc,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309023,SAN NICOLAS,SAN NICOLAS,100,344,100,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309002,BINTUAN,SITIO MALBATO,123,523,123,0,0,123,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309002,BINTUAN,SITIO 3D,49,196,49,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309002,BINTUAN,BINTUAN PROPER,28,140,28,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309010,GUADALUPE,GUADALUPE PROPER,144,591,144,144,0,144,,,,,,,,,,,,,,,,,,,144,,,,,,NHQ/CHAPTER,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175309,CORON,175309010,GUADALUPE,SITIO STA. MONICA,163,668,163,163,0,163,,,,,,,,,,,,,,,,,,,163,,,,,,NHQ/CHAPTER,PRC,
11/30/13,Palawan Chapter,1753,Palawan,175322,CULION,175322013,HALSEY,HALSEY,147,664,147,294,0,147,,,,,,,,,,,,,,,,,,,147,,,147,,,NHQ/AUSAID/ITALIAN/CHAPTER,PRC,
11/29/13,Palawan Chapter,1753,Palawan,175309,CORON,175309009,DECALACHAO,DECALACHAO,268,1173,268,0,0,268,,,,,,,,,,,,,,,,,,,,,,,,,CHAPTER,PRC,
11/29/13,Palawan Chapter,1753,Palawan,175322,CULION,175322012,BURABOD,BURABOD,169,660,169,507,0,169,,,169,,,,,,,,,,,,,,,,169,,,169,,,NHQ/LA UNION/ITALIAN/CHAPTER,PRC,
11/28/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307008,OLD BUSUANGA,BGY HALL PROPER,151,541,151,151,0,151,,,,,,,151,,,,,,,,,,,,,,,,,,NHQ/la union chapter/CHAPTER,PRC,
11/28/13,Palawan Chapter,1753,Palawan,175309,CORON,175309013,MARCILLA,MARCILLA,212,792,212,424,0,212,,,212,,,,,,,,,,,,,,,,212,,,,,,CHAPTER/NHQ/AUSAID,PRC,
11/28/13,Palawan Chapter,1753,Palawan,175310,CUYO,175310010,MANAMOC,MANAMOC,20,89,20,40,0,20,,,,,,,20,,,,,,,,,,,,20,,,,,,prc,PRC,
11/27/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307004,CHEEY,HEALTH CENTER PROPER,616,2412,616,0,0,616,,,,,,,,,,,,,,,,,,,,,,,,,NHQ/la union chapter,PRC,
11/27/13,Palawan Chapter,1753,Palawan,175309,CORON,175309004,BUENAVISTA,PROPER,18,81,18,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,NIDO PET/GALOC,PRC,
11/27/13,Palawan Chapter,1753,Palawan,175322,CULION,175322003,BINUDAC,SO.LELE,50,210,50,250,0,50,,50,50,,,50,,,,,,,,,,,,,50,,,50,,,NHQ/AUSAID/ITALIAN,PRC,
11/27/13,Palawan Chapter,1753,Palawan,175322,CULION,175322008,LUAC,SO.MARABAL,42,159,42,210,0,42,,42,42,,,42,,,,,,,,,,,,,42,,,42,,,NHQ/AUSAID/ITALIAN,PRC,
11/27/13,Palawan Chapter,1753,Palawan,175322,CULION,175322002,BALDAT,SO. ALULAD,30,115,30,150,0,30,,30,30,,,30,,,,,,,,,,,,,30,,,30,,,NHQ/AUSAID/ITALIAN,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175302,AGUTAYA,175302003,CONCEPCION,SITIO NYABAYON/NYANDACAN/BAGONG SILANG/ABUAT/NAPURO/CENTRO,385,1577,385,770,101,385,,,,,,,385,,,101,,,,,,,,,385,,,,,,CHAPTER/NIDO PET/GALOC,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175302,AGUTAYA,175302011,VILLASOL,VILLASOL,8,11,8,16,0,8,,,,,,,8,,,,,,,,,,,,8,,,,,,NHQ/CHAPTER,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307012,SALVACION,PROPER,30,128,30,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175309,CORON,175309005,BULALACAO,PROPER,184,820,184,0,0,184,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175309,CORON,175309003,BORAC,PROPER,574,2058,574,0,0,574,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175309,CORON,175309012,MALAWIG,PROPER,197,904,197,197,0,197,,,,,,,,,,,,,,,,,,,197,,,,,,NHQ/CHAPTER,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175309,CORON,175309006,CABUGAO,SITIO DELIAN,317,1386,317,0,0,317,,,,,,,,,,,,,,,,,,,,,,,,,NHQ/CHAPTER,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175309,CORON,175309023,SAN NICOLAS,PROPER,100,344,100,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,NIDO PET/GALOC,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175309,CORON,175309025,TARA,PROPER,383,1619,383,0,0,383,,,,,,,,,,,,,,,,,,,,,,,,,NIDO PET/GALOC,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175322,CULION,175322009,MALAKING PATAG,SO. UPPER BOTNONGAN,77,321,77,308,0,77,,77,77,,,,,,,,,,,,,,,,77,,,77,,,NHQ/ITALIAN/AUSAID,PRC,
11/26/13,Palawan Chapter,1753,Palawan,175322,CULION,175322009,MALAKING PATAG,"SO. MAMPOC,SO. MATALBONG,SO. PINUTUKAN, SO. CABULIHAN",131,560,131,524,0,131,,,131,,,,,131,,,,,,,,,,,131,,,131,,,ITALIAN/NHQ/KUWAITI RED CRESCENT,PNS,
11/25/13,Palawan Chapter,1753,Palawan,175302,AGUTAYA,175302002,ALGECIRAS,SO. MALIGON/SO. CABAON,47,148,47,94,47,47,,,,,,,47,,,47,,,,,,,,,47,,,,,,CHAPTER/NIDO PET/GALOC,PRC,
11/25/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307006,MAGLALAMBAY,PROPER,33,133,33,66,0,33,,,33,,,,33,,,,,,,,,,,,,,,,,,RC NHQ,PRC,
11/24/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307005,CONCEPCION,CONCEPTION PROPER,391,1406,391,782,0,391,,,391,,,,391,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/24/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307002,BULUANG,CALAUIT,97,383,0,194,0,,,,97,,,,97,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/24/13,Palawan Chapter,1753,Palawan,175309,CORON,175309006,CABUGAO,CABUGAO,234,1242,234,0,0,234,,,,,,,,,,,,,,,,,,,,,,,,,PET/GALOC,PRC,
11/23/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307005,CONCEPCION,SITIO DEPELENGED,46,194,46,92,0,46,,,46,,,,46,,,,,,,,,,,,0,,,,,,NHQ/PET/GALOC,PRC,
11/22/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307013,SAN ISIDRO,SAN ISIDRO CLUBHOUSE,262,1026,0,262,0,0,,,262,,,,0,,,,,,,,,,,,0,,,,,,NHQ,PRC,
11/22/13,Palawan Chapter,1753,Palawan,175309,CORON,175309026,TURDA,TURDA,237,642,237,0,0,237,,,,,,,,,,,,,,,,,,,,,,,,,CHAPTER/NHQ,PRC,
11/22/13,Palawan Chapter,1753,Palawan,175309,CORON,175309005,BULALACAO,SITIO CALUMBUYAN,35,146,35,0,0,35,,,,,,,,,,,,,186,,,,,,,,,,,,NHQ/NID PET/GALOC,PRC,
11/22/13,Palawan Chapter,1753,Palawan,175309,CORON,175309005,BULALACAO,SITIO CANIPO,265,2235,265,0,0,265,,,,,,,,,,,,,1325,,,,,,,,,,,,NHQ/NIDO PET/GALOC,PRC,
11/21/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307006,MAGLALAMBAY,MAGLALAMBAY,250,1201,250,500,0,250,,,250,,,,250,,,,,,,,,,,,0,,,,,,NIDO PET/GALOC/NHQ,PRC,
11/21/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307011,SAGRADA,SAGRADA,34,88,34,68,0,34,,,34,,,,34,,,,,,,,,,,,,,,,,,PET/GALOC,PRC,
11/21/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307002,BULUANG,BULUANG SAFARI PROJECT SITE,20,87,20,40,0,20,,,20,,,,20,,,,,,,,,,,,0,,,,,,NIDO PET/GALOC/NHQ,PRC,
11/21/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307002,BULUANG,BULUANG SAFARI PROJECT SITE,8,23,0,16,0,0,,,8,,,,8,,,,,,,,,,,,,,,,,,NHQ/CHAPTER,PRC,
11/21/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307011,SAGRADA,SAGRADA,275,1053,275,0,0,275,,,0,,,,0,,,,,,,,,,,,0,,,,,,CHAPTER,PRC,
11/21/13,Palawan Chapter,1753,Palawan,175309,CORON,175309026,TURDA,TURDA,77,379,0,77,0,0,,,77,,,,0,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/21/13,Palawan Chapter,1753,Palawan,175322,CULION,175322007,LIBIS,SO. CHINDONAN,144,537,144,432,0,144,,,144,,,,144,,,,,,,,,,,,144,,,,,,NIDO PET/GALOC/NHQ,PRC,
11/20/13,Palawan Chapter,1753,Palawan,175309,CORON,175309026,TURDA,TURDA,280,1241,280,0,0,280,,,,,,,,,,,,,,,,,,,,,,,,,NIDO PET/GALOC,PRC,
11/20/13,Palawan Chapter,1753,Palawan,175322,CULION,175322002,BALDAT,BALDAT PROPER,141,588,141,423,0,141,,,141,,,,141,,,,,,,,,,,,141,,,,,,NIDO PET/GALOC/NHQ,PRC,
11/20/13,Palawan Chapter,1753,Palawan,175322,CULION,175322003,BINUDAC,BINUDAC PROPER,131,574,131,393,0,131,,,131,,,,131,,,,,,,,,,,,131,,,,,,NIDO PET/GALOC/NHQ,PRC,
11/20/13,Palawan Chapter,1753,Palawan,175322,CULION,175322008,LUAC,SO. BALANGA,99,410,99,297,0,99,,,99,,,,99,,,,,,,,,,,,99,,,,,,NIDO PET/GALOC/NHQ,PRC,
11/20/13,Palawan Chapter,1753,Palawan,175322,CULION,175322008,LUAC,SO. PALUATAN,28,123,28,84,0,28,,,28,,,,28,,,,,,,,,,,,28,,,,,,NIDO PET/GALOC,PRC,
11/19/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307002,BULUANG,SITIO CALAUIT,114,488,0,228,0,0,,,114,,,,114,,,,,,,,,,,,,,,,,,CHAPTER/NHQ,PRC,
11/19/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307002,BULUANG,SITIO ABAN ABAN,70,323,0,140,0,,,,70,,,,70,,,,,,,,,,,,,,,,,,CHAPTER/NHQ,PRC,
11/19/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,175307002,BULUANG,SITIO DIMIPAC,42,196,0,84,0,0,,,42,,,,42,,,,,,,,,,,,,,,,,,CHAPTER/NHQ,PRC,
11/19/13,Palawan Chapter,1753,Palawan,175309,CORON,175309001,BANUANG DAAN,NEAR WATER PORT,194,1044,194,0,0,194,,,,,,,,,,,,,,,,,,,,,,,,,NIDO PET/GALOC,PRC,
11/19/13,Palawan Chapter,1753,Palawan,175322,CULION,175322005,GALOC,SO. CALIMANGO,234,1053,234,702,0,234,,,234,,,,234,,,,,,,,,,,,234,,,,,,NIDO PET/GALOC/NHQ,PRC,
11/19/13,Palawan Chapter,1753,Palawan,175322,CULION,175322005,GALOC,GALOC PROPER,220,929,220,660,0,220,,,220,,,,220,,,,,,,,,,,,220,,,,,,NIDO PET/GALOC/NHQ,PRC,
1/18/14,Palawan Chapter,1753,Palawan,175307,Busuanga,#N/A,Sto Nino,,18,84,0,0,18,,,,,,,,,,,,,18,,,,,,,,,,,18,,Swiss RC,PNS,Swiss Red Cross
1/16/14,Palawan Chapter,1753,Palawan,175307,Busuanga,#N/A,Sto Niœo,,20,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,20,,Swiss RC,PNS,Swiss Red Cross
12/19/13,Palawan Chapter,1753,Palawan,175307,Busuanga,#N/A,,,666,3330,0,0,666,,,,,,,,,,,,,666,,,,,,,,,,,,,prc,PRC,
12/13/13,Palawan Chapter,1753,Palawan,175307,Busuanga,#N/A,Buuang,Buluang,78,390,0,0,0,,,,,,,,,,,,,,,,78,,,,,,,,,,prc,PRC,
12/13/13,Palawan Chapter,1753,Palawan,175307,Busuanga,#N/A,Buuang,Buluang ES,192,960,0,0,0,,,,,,,,,,,,,,,,192,,,,,,,,,,prc,PRC,
12/12/13,Palawan Chapter,1753,Palawan,175307,Busuanga,#N/A,"New Busuan_a, So. OCam2x",Alliance Christian School,94,470,0,0,0,,,,,,,,,,,,,,,,94,,,,,,,,,,prc,PRC,
12/12/13,Palawan Chapter,1753,Palawan,175307,Busuanga,#N/A,Quezon,Quezon,77,385,0,0,0,,,,,,,,,,,,,,,,77,,,,,,,,,,prc,PRC,
11/27/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,#N/A,NEW QUEZON,BGY HALL PROPER,212,814,0,636,0,,,,212,,,,212,,,,,,,,,,,,212,,,,,,NHQ/AUSAID/CHAPTER,PRC,
11/27/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,#N/A,LUAC,SO. LAMUD,74,356,74,296,0,74,,,74,,,,,74,,,,,,,,,,,74,,,74,,,NHQAUSAID/ITALIAN/KUWAITI RCS,PRC,
11/15/13,Palawan Chapter,1753,Palawan,175307,BUSUANGA,#N/A,QUEZON,SITIO AMAHA,49,212,49,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,NIDO PET/GALOC,PRC,
1/19/14,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Barac,,197,878,0,0,197,,,,,,,,,,,,,197,,,,,,,,,,,197,,Swiss RC,PNS,Swiss Red Cross
1/16/14,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Osmena,,112,560,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,112,,Swiss RC,PNS,Swiss Red Cross
1/15/14,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy 3,,17,103,0,0,17,,,,,,,,,,,,,17,,,,,,,,,,,17,,Swiss RC,PNS,Swiss Red Cross
1/15/14,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy 5,,12,58,0,0,12,,,,,,,,,,,,,12,,,,,,,,,,,12,,Swiss RC,PNS,Swiss Red Cross
1/15/14,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy 6,,17,78,0,0,17,,,,,,,,,,,,,17,,,,,,,,,,,17,,Swiss RC,PNS,Swiss Red Cross
1/14/14,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy 1,,96,237,0,0,96,,,,,,,,,,,,,96,,,,,,,,,,,96,,Swiss RC,PNS,Swiss Red Cross
12/19/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,,,668,3340,0,0,668,,,,,,,,,,,,,668,,,,,,,,,,,,,prc,PRC,
12/15/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy. 3,,17,85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,17,,SWISS RC,PNS,Swiss Red Cross
12/15/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy. 5,,12,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,12,,SWISS RC,PNS,Swiss Red Cross
12/15/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy. 6,,17,85,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,17,,SWISS RC,PNS,Swiss Red Cross
12/12/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy. 1,,3,5,0,0,3,,,,,,,,,,,3,,,,,,,,,,,,,,,prc,PRC,
12/11/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy. 1,Coron school of fisheries,125,384,125,0,0,125,,,,,,,,,,,,,,,,,,,,,,,,,local donations,PRC,
12/10/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy. 1,Barangay 1,887,4023,887,0,0,887,,,,,,,,,,,,,,,,,,,,,,,,,JCL,PRC,
12/6/13,Palawan Chapter,1753,Palawan,175309,Coron,#N/A,Brgy. 4,Brgy 4,40,384,40,40,0,40,,,,,,,40,,,,,,40,,,,,,,,,,,,NHQ local donations,PRC,
12/1/13,Palawan Chapter,1753,Palawan,175309,CORON,#N/A,BRgY. 6,PROPER,300,1283,300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/28/13,Palawan Chapter,1753,Palawan,175309,CORON,#N/A,POBLACION,CLAUDIO SANDOVAL NORTH EVAC CENTER,15,77,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,LA UNION CHAPTER/NHQ,PRC,
11/28/13,Palawan Chapter,1753,Palawan,175309,CORON,#N/A,POBLACION-BRY 6,BARANGAY 6,300,1274,300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,NHQ,PRC,
11/15/13,Palawan Chapter,1753,Palawan,175309,CORON,#N/A,BRGY. LAJALA,SITIO LILI-ON,72,223,0,144,0,,,,,,,,72,,,,,,,,,,,,72,,,,,,CHAPTER,PRC,
11/15/13,Palawan Chapter,1753,Palawan,175309,CORON,#N/A,,SITIO BUTCHIRON,13,58,0,26,0,,,,,,,,13,,,,,,,,,,,,13,,,,,,CHAPTER,PRC,
11/15/13,Palawan Chapter,1753,Palawan,175309,CORON,#N/A,,SITIO MALPOK,17,65,0,34,0,,,,,,,,17,,,,,,,,,,,,17,,,,,,CHAPTER,PRC,
